episode,episode_reward
1,41736.85000000079,3298,1
2,129199.69999999483,10000,0.99
3,124899.49999999492,10000,0.9801
4,127009.84999999532,10000,0.9702989999999999
5,128890.54999999556,10000,0.96059601
6,105100.64999999736,8436,0.9509900498999999
7,124130.4499999954,10000,0.9414801494009999
8,125780.89999999508,10000,0.9320653479069899
9,127738.09999999563,10000,0.92274469442792
10,120404.74999999515,10000,0.9135172474836407
11,124359.04999999542,10000,0.9043820750088043
12,122861.89999999465,10000,0.8953382542587163
13,132998.59999999555,10000,0.8863848717161291
14,133805.2999999956,10000,0.8775210229989678
15,134842.24999999546,10000,0.8687458127689781
16,127085.74999999398,10000,0.8600583546412883
17,135034.99999999537,10000,0.8514577710948754
18,136070.59999999523,10000,0.8429431933839266
19,138067.84999999564,10000,0.8345137614500874
20,136800.94999999506,10000,0.8261686238355865
21,138067.69999999503,10000,0.8179069375972307
22,140179.69999999477,10000,0.8097278682212583
23,138681.94999999506,10000,0.8016305895390458
24,139987.39999999502,10000,0.7936142836436553
25,141100.8499999951,10000,0.7856781408072188
26,140294.59999999547,10000,0.7778213593991465
27,141985.09999999497,10000,0.7700431458051551
28,140449.24999999505,10000,0.7623427143471035
29,141178.09999999538,10000,0.7547192872036325
30,142022.7499999954,10000,0.7471720943315961
31,144134.89999999455,10000,0.7397003733882802
32,129082.99999999357,10000,0.7323033696543974
33,141600.34999999538,10000,0.7249803359578534
34,130542.34999999432,10000,0.7177305325982748
35,143059.39999999542,10000,0.7105532272722921
36,134996.29999999527,10000,0.7034476949995692
37,141600.04999999632,10000,0.6964132180495735
38,143405.29999999554,10000,0.6894490858690777
39,149088.34999999442,10000,0.682554595010387
40,144518.59999999547,10000,0.6757290490602831
41,148320.79999999516,10000,0.6689717585696803
42,147782.5999999946,10000,0.6622820409839835
43,149894.89999999435,10000,0.6556592205741436
44,149818.24999999456,10000,0.6491026283684022
45,151315.54999999466,10000,0.6426116020847181
46,135226.69999999454,10000,0.6361854860638709
47,146822.5999999956,10000,0.6298236312032323
48,149434.24999999657,10000,0.6235253948912
49,150163.39999999618,10000,0.617290140942288
50,149510.74999999645,10000,0.6111172395328651
51,149434.09999999506,10000,0.6050060671375365
52,151776.649999996,10000,0.5989560064661611
53,149971.3999999953,10000,0.5929664464014994
54,150739.6999999959,10000,0.5870367819374844
55,151929.64999999554,10000,0.5811664141181095
56,153542.59999999608,10000,0.5753547499769285
57,152352.04999999623,10000,0.5696012024771592
58,154464.6499999943,10000,0.5639051904523876
59,155308.84999999526,10000,0.5582661385478638
60,154425.64999999586,10000,0.5526834771623851
61,153312.49999999555,10000,0.5471566423907612
62,154003.09999999704,10000,0.5416850759668536
63,154732.699999995,10000,0.536268225207185
64,156307.24999999636,10000,0.5309055429551132
65,156806.5999999956,10000,0.525596487525562
66,158419.09999999512,10000,0.5203405226503064
67,157036.84999999567,10000,0.5151371174238033
68,159379.249999995,10000,0.5099857462495653
69,159110.29999999577,10000,0.5048858887870696
70,158227.5499999959,10000,0.4998370298991989
71,159263.89999999627,10000,0.49483865960020695
72,160723.8499999958,10000,0.4898902730042049
73,159187.3999999962,10000,0.48499137027416284
74,159072.19999999547,10000,0.4801414565714212
75,160300.69999999617,10000,0.475340042005707
76,163795.3999999949,10000,0.47058664158564995
77,162566.44999999483,10000,0.4658807751697934
78,160300.84999999634,10000,0.4612219674180955
79,161299.24999999668,10000,0.45660974774391455
80,163219.84999999535,10000,0.4520436502664754
81,164217.64999999583,10000,0.44752321376381066
82,166406.44999999544,10000,0.44304798162617254
83,164217.6499999954,10000,0.4386175018099108
84,164409.64999999604,10000,0.4342313267918117
85,166751.89999999508,10000,0.4298890135238936
86,165292.84999999573,10000,0.42559012338865465
87,167904.1999999955,10000,0.4213342221547681
88,165830.59999999558,10000,0.41712087993322045
89,170553.64999999478,10000,0.41294967113388825
90,168518.59999999555,10000,0.40882017442254937
91,168787.09999999456,10000,0.4047319726783239
92,165331.69999999536,10000,0.40068465295154065
93,167865.4999999948,10000,0.39667780642202527
94,169516.84999999538,10000,0.392711028357805
95,168787.6999999957,10000,0.38878391807422696
96,171974.29999999414,10000,0.3848960788934847
97,167404.69999999524,10000,0.38104711810454983
98,172320.0499999948,10000,0.37723664692350434
99,179039.89999999368,10000,0.37346428045426927
100,176198.59999999404,10000,0.36972963764972655
101,172473.6499999944,10000,0.36603234127322926
102,174969.6499999946,10000,0.36237201786049694
103,174048.1999999947,10000,0.358748297681892
104,175776.19999999457,10000,0.35516081470507305
105,182841.64999999342,10000,0.3516092065580223
106,178464.19999999384,10000,0.34809311449244207
107,176544.04999999443,10000,0.34461218334751764
108,179884.84999999395,10000,0.34116606151404244
109,177043.3999999943,10000,0.337754400898902
110,183340.99999999345,10000,0.334376856889913
111,177158.4499999952,10000,0.33103308832101386
112,182189.14999999385,10000,0.3277227574378037
113,177734.29999999466,10000,0.3244455298634257
114,180268.99999999403,10000,0.3212010745647914
115,180537.64999999362,10000,0.3179890638191435
116,183993.64999999368,10000,0.31480917318095203
117,180345.79999999367,10000,0.3116610814491425
118,185337.6499999937,10000,0.30854447063465107
119,180230.2999999937,10000,0.30545902592830454
120,181420.99999999403,10000,0.3024044356690215
121,180537.49999999374,10000,0.29938039131233124
122,190406.29999999265,10000,0.2963865873992079
123,181075.0999999935,10000,0.29342272152521587
124,187142.4499999929,10000,0.2904884943099637
125,187641.4999999925,10000,0.28758360936686406
126,182188.6999999935,10000,0.2847077732731954
127,194054.44999999233,10000,0.28186069554046345
128,187065.49999999336,10000,0.2790420885850588
129,188755.39999999286,10000,0.2762516676992082
130,191443.24999999275,10000,0.27348915102221616
131,186643.54999999385,10000,0.270754259511994
132,183724.84999999395,10000,0.26804671691687404
133,195091.24999999226,10000,0.2653662497477053
134,189868.6999999927,10000,0.2627125872502282
135,184377.499999994,10000,0.2600854613777259
136,192441.4999999922,10000,0.2574846067639487
137,188409.94999999265,10000,0.2549097606963092
138,189177.7999999929,10000,0.2523606630893461
139,198432.04999999166,10000,0.24983705645845267
140,186643.09999999343,10000,0.24733868589386815
141,200236.6999999918,10000,0.24486529903492946
142,190099.3999999927,10000,0.24241664604458016
143,198624.19999999198,10000,0.23999247958413436
144,198739.09999999136,10000,0.23759255478829303
145,192940.69999999288,10000,0.2352166292404101
146,196857.64999999217,10000,0.232864462948006
147,197126.299999992,10000,0.23053581831852593
